+/-,3PT,AST,BLK,DREB,FG,FT,Min,Name,OREB,PF,PTS,REB,STL,TO,date,game_id,starter,team,Position
-7,0-0,3,3,9,6-15,0-0,31,A.  Horford,4,2,12,13,1,1,"October 29, 2014",400578300,1,Hawks,PF
-14,0-2,5,0,5,4-13,5-9,32,P.  Millsap,5,3,13,10,1,4,"October 29, 2014",400578300,1,Hawks,PF
-4,2-3,0,0,2,4-7,0-0,32,D.  Carroll,1,4,10,3,0,0,"October 29, 2014",400578300,1,Hawks,SF
+0,1-1,8,0,3,8-12,3-4,32,J.  Teague,0,2,20,3,3,6,"October 29, 2014",400578300,1,Hawks,PG
+6,6-7,2,3,2,7-10,0-0,33,K.  Korver,0,1,20,2,0,2,"October 29, 2014",400578300,1,Hawks,SG
+0,0-0,0,0,1,1-1,0-2,12,E.  Brand,0,1,2,1,0,1,"October 29, 2014",400578300,0,Hawks,PF
+7,4-6,1,0,4,8-11,0-0,21,M.  Scott,0,5,20,4,0,1,"October 29, 2014",400578300,0,Hawks,PF
-5,0-1,2,1,2,0-3,0-0,17,T.  Sefolosha,0,1,0,2,0,1,"October 29, 2014",400578300,0,Hawks,SF
-6,0-0,0,0,1,0-0,1-2,4,D.  Schroder,0,3,1,1,0,0,"October 29, 2014",400578300,0,Hawks,PG
-6,0-0,0,1,1,1-2,0-0,11,K.  Bazemore,0,1,2,1,1,0,"October 29, 2014",400578300,0,Hawks,SG
-6,0-2,5,0,2,1-6,0-0,15,S.  Mack,0,1,2,2,0,1,"October 29, 2014",400578300,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"October 29, 2014",400578300,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,P.  Antic,,,,,,,"October 29, 2014",400578300,0,Hawks,PF
+1,0-0,2,4,5,7-15,2-2,31,A.  Johnson,5,2,16,10,0,0,"October 29, 2014",400578300,1,Raptors,C
+3,0-0,0,1,5,4-5,9-10,21,J.  Valanciunas,3,3,17,8,0,1,"October 29, 2014",400578300,1,Raptors,C
-3,0-3,10,1,3,3-11,5-7,34,K.  Lowry,3,3,11,6,3,0,"October 29, 2014",400578300,1,Raptors,PG
+4,0-1,3,0,8,4-16,7-10,35,D.  DeRozan,3,3,15,11,6,5,"October 29, 2014",400578300,1,Raptors,SG
-1,3-5,3,1,3,5-11,0-0,28,T.  Ross,0,2,13,3,1,0,"October 29, 2014",400578300,1,Raptors,SG
-1,0-0,0,1,1,2-2,1-1,20,T.  Hansbrough,1,3,5,2,0,0,"October 29, 2014",400578300,0,Raptors,PF
+2,0-0,2,1,0,0-2,2-2,14,J.  Johnson,0,0,2,0,2,2,"October 29, 2014",400578300,0,Raptors,PF
+11,2-7,2,0,5,4-9,0-0,24,P.  Patterson,0,1,10,5,1,0,"October 29, 2014",400578300,0,Raptors,PF
+13,2-6,3,0,2,5-11,0-0,17,G.  Vasquez,0,4,12,2,0,0,"October 29, 2014",400578300,0,Raptors,PG
+6,1-4,1,0,0,3-8,1-1,15,L.  Williams,1,1,8,1,0,1,"October 29, 2014",400578300,0,Raptors,SG
,,,,,,,DNP-COACH'S DECISION,C.  Hayes,,,,,,,"October 29, 2014",400578300,0,Raptors,PF
,,,,,,,DNP-COACH'S DECISION,L.  Nogueira,,,,,,,"October 29, 2014",400578300,0,Raptors,C
,,,,,,,DNP-COACH'S DECISION,L.  Fields,,,,,,,"October 29, 2014",400578300,0,Raptors,SG
-11,0-0,0,0,6,5-9,2-3,26,L.  Scola,4,4,12,10,1,3,"November 1, 2014",400578324,1,Pacers,PF
-15,2-7,2,0,1,3-13,2-2,22,C.  Miles,0,3,10,1,0,3,"November 1, 2014",400578324,1,Pacers,SF
-2,2-5,6,0,3,3-8,2-2,34,S.  Hill,2,1,10,5,1,2,"November 1, 2014",400578324,1,Pacers,SF
-3,0-0,2,3,11,4-8,6-6,35,R.  Hibbert,1,2,14,12,0,1,"November 1, 2014",400578324,1,Pacers,C
-5,2-6,7,0,3,4-14,4-4,38,D.  Sloan,0,5,14,3,1,2,"November 1, 2014",400578324,1,Pacers,PG
+4,0-0,3,1,4,3-7,0-0,21,L.  Allen,2,5,6,6,0,2,"November 1, 2014",400578324,0,Pacers,PF
+2,6-11,4,1,4,7-16,1-3,34,C.  Copeland,2,3,21,6,0,4,"November 1, 2014",400578324,0,Pacers,SF
-5,0-2,1,0,0,0-2,0-0,11,D.  Rudez,0,2,0,0,1,0,"November 1, 2014",400578324,0,Pacers,SF
-7,0-0,0,0,1,2-2,1-1,13,I.  Mahinmi,0,0,5,1,0,0,"November 1, 2014",400578324,0,Pacers,C
-8,0-1,0,0,0,0-2,0-0,6,R.  Stuckey,0,1,0,0,1,1,"November 1, 2014",400578324,0,Pacers,PG
,,,,,,,DNP-COACH'S DECISION,S.  Whittington,,,,,,,"November 1, 2014",400578324,0,Pacers,PF
,,,,,,,DNP-RIGHT ANKLE SPRAIN,D.  West,,,,,,,"November 1, 2014",400578324,0,Pacers,PF
,,,,,,,DNP-BRUISED RIGHT FOOT,C.J. ,,,,,,,"November 1, 2014",400578324,0,Pacers,PG
+12,0-1,2,2,3,9-14,2-2,28,A.  Horford,1,2,20,4,0,3,"November 1, 2014",400578324,1,Hawks,PF
+4,1-3,2,1,3,5-9,2-4,34,P.  Millsap,0,4,13,3,2,2,"November 1, 2014",400578324,1,Hawks,PF
+2,0-2,2,0,9,4-9,3-4,34,D.  Carroll,0,1,11,9,2,1,"November 1, 2014",400578324,1,Hawks,SF
+0,1-2,6,2,4,7-14,10-10,33,J.  Teague,0,1,25,4,3,1,"November 1, 2014",400578324,1,Hawks,PG
+1,2-3,4,0,3,3-5,1-2,32,K.  Korver,0,4,9,3,1,1,"November 1, 2014",400578324,1,Hawks,SG
+6,1-1,1,0,2,1-1,2-4,14,M.  Scott,1,1,5,3,1,1,"November 1, 2014",400578324,0,Hawks,PF
-2,1-3,2,0,1,2-4,2-3,20,P.  Antic,0,3,7,1,0,1,"November 1, 2014",400578324,0,Hawks,PF
+8,0-1,1,1,5,1-5,1-2,14,T.  Sefolosha,0,3,3,5,1,0,"November 1, 2014",400578324,0,Hawks,SF
+9,1-1,2,0,3,1-3,0-0,16,K.  Bazemore,1,1,3,4,0,2,"November 1, 2014",400578324,0,Hawks,SG
+10,0-3,4,0,1,2-5,2-2,15,S.  Mack,0,0,6,1,0,0,"November 1, 2014",400578324,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 1, 2014",400578324,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"November 1, 2014",400578324,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,D.  Schroder,,,,,,,"November 1, 2014",400578324,0,Hawks,PG
-4,0-0,6,1,3,5-14,0-0,31,A.  Horford,4,5,10,7,2,2,"November 5, 2014",400578356,1,Hawks,PF
-5,0-2,3,2,5,8-18,1-1,35,P.  Millsap,2,4,17,7,5,1,"November 5, 2014",400578356,1,Hawks,PF
-10,3-5,1,0,3,7-13,0-0,31,D.  Carroll,2,2,17,5,1,2,"November 5, 2014",400578356,1,Hawks,SF
-1,0-0,7,0,0,2-8,1-2,34,J.  Teague,0,2,5,0,1,5,"November 5, 2014",400578356,1,Hawks,PG
+6,1-5,3,0,4,3-10,0-0,36,K.  Korver,0,5,7,4,2,1,"November 5, 2014",400578356,1,Hawks,SG
+2,2-4,1,0,4,5-7,0-0,14,M.  Scott,0,1,12,4,0,1,"November 5, 2014",400578356,0,Hawks,PF
+3,1-3,0,0,3,3-7,0-0,16,P.  Antic,0,2,7,3,0,0,"November 5, 2014",400578356,0,Hawks,PF
+5,0-1,2,2,3,0-1,4-4,17,T.  Sefolosha,1,1,4,4,2,0,"November 5, 2014",400578356,0,Hawks,SF
+4,1-3,1,0,1,4-6,0-0,8,D.  Schroder,1,1,9,2,0,0,"November 5, 2014",400578356,0,Hawks,PG
-6,0-1,1,0,1,1-5,0-2,11,K.  Bazemore,0,2,2,1,0,0,"November 5, 2014",400578356,0,Hawks,SG
-4,0-1,1,0,0,0-3,2-2,6,S.  Mack,0,0,2,0,1,1,"November 5, 2014",400578356,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 5, 2014",400578356,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"November 5, 2014",400578356,0,Hawks,PF
-2,1-4,2,0,6,5-10,0-0,30,K.  Leonard,0,1,11,6,1,2,"November 5, 2014",400578356,1,Spurs,SF
+5,0-0,4,6,8,5-12,7-12,35,T.  Duncan,5,2,17,13,3,0,"November 5, 2014",400578356,1,Spurs,C
+4,0-0,2,0,4,2-2,1-2,10,T.  Splitter,0,0,5,4,1,1,"November 5, 2014",400578356,1,Spurs,C
+2,0-1,7,0,3,7-12,3-5,37,T.  Parker,0,3,17,3,0,7,"November 5, 2014",400578356,1,Spurs,PG
-1,2-5,2,1,6,3-7,2-2,33,D.  Green,1,1,10,7,1,2,"November 5, 2014",400578356,1,Spurs,SG
-3,0-0,1,1,3,0-1,0-0,13,J.  Ayres,2,2,0,5,0,1,"November 5, 2014",400578356,0,Spurs,F
-9,0-1,0,0,0,0-1,0-0,3,A.  Daye,0,0,0,0,0,1,"November 5, 2014",400578356,0,Spurs,SF
+0,0-0,0,0,0,0-0,0-0,1,A.  Baynes,0,0,0,0,0,1,"November 5, 2014",400578356,0,Spurs,C
+7,0-3,4,1,4,4-10,3-5,34,B.  Diaw,1,1,11,5,0,1,"November 5, 2014",400578356,0,Spurs,C
-2,1-2,0,0,0,3-6,3-3,14,C.  Joseph,2,1,10,2,0,1,"November 5, 2014",400578356,0,Spurs,PG
+8,1-1,3,0,4,2-7,7-7,26,M.  Ginobili,0,3,12,4,1,2,"November 5, 2014",400578356,0,Spurs,SG
+1,0-0,0,0,1,0-1,1-2,5,M.  Belinelli,0,1,1,1,0,0,"November 5, 2014",400578356,0,Spurs,SG
,,,,,,,DNP-COACH'S DECISION,M.  Bonner,,,,,,,"November 5, 2014",400578356,0,Spurs,C
-15,0-0,2,1,8,11-16,2-3,37,A.  Horford,2,3,24,10,3,1,"November 7, 2014",400578363,1,Hawks,PF
+7,1-3,3,0,5,4-11,4-4,43,P.  Millsap,1,5,13,6,1,6,"November 7, 2014",400578363,1,Hawks,PF
-10,3-6,2,0,2,4-7,2-4,40,D.  Carroll,2,6,13,4,1,2,"November 7, 2014",400578363,1,Hawks,SF
+10,1-4,15,1,2,9-23,3-4,44,J.  Teague,2,4,22,4,0,5,"November 7, 2014",400578363,1,Hawks,PG
+5,4-7,1,1,2,6-12,4-5,45,K.  Korver,0,4,20,2,0,2,"November 7, 2014",400578363,1,Hawks,SG
-8,2-7,0,0,1,2-8,0-0,13,M.  Scott,0,2,6,1,0,2,"November 7, 2014",400578363,0,Hawks,PF
+19,2-5,3,0,2,3-7,0-0,23,P.  Antic,0,3,8,2,1,0,"November 7, 2014",400578363,0,Hawks,PF
-7,0-1,1,0,8,1-5,1-2,28,T.  Sefolosha,0,5,3,8,0,1,"November 7, 2014",400578363,0,Hawks,SF
-11,0-0,1,0,1,3-4,4-4,14,D.  Schroder,0,1,10,1,2,0,"November 7, 2014",400578363,0,Hawks,PG
-5,0-0,0,0,0,0-0,0-0,0,K.  Bazemore,0,0,0,0,0,0,"November 7, 2014",400578363,0,Hawks,SG
+0,0-0,0,0,0,0-0,0-0,2,S.  Mack,0,0,0,0,0,0,"November 7, 2014",400578363,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 7, 2014",400578363,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"November 7, 2014",400578363,0,Hawks,PF
-7,1-4,1,0,2,2-7,0-0,24,M.  Williams,0,3,5,2,1,1,"November 7, 2014",400578363,1,Hornets,PF
-6,0-0,2,1,2,4-6,2-3,24,M.  Kidd-Gilchrist,2,3,10,4,0,3,"November 7, 2014",400578363,1,Hornets,SF
+12,0-0,3,2,6,15-24,4-8,41,A.  Jefferson,3,3,34,9,1,1,"November 7, 2014",400578363,1,Hornets,C
-6,0-4,10,2,8,6-16,3-4,43,K.  Walker,1,4,15,9,3,2,"November 7, 2014",400578363,1,Hornets,PG
+10,1-3,4,0,11,7-15,2-2,47,L.  Stephenson,2,3,17,13,0,4,"November 7, 2014",400578363,1,Hornets,SG
-1,0-0,0,0,2,2-2,0-0,16,J.  Maxiell,0,3,4,2,0,1,"November 7, 2014",400578363,0,Hornets,PF
-6,1-4,2,0,2,1-4,1-1,12,P.J. ,1,2,4,3,0,2,"November 7, 2014",400578363,0,Hornets,SF
+5,0-0,2,2,4,5-8,0-0,35,C.  Zeller,1,5,10,5,1,3,"November 7, 2014",400578363,0,Hornets,C
+5,3-5,2,0,3,6-11,8-9,32,G.  Neal,1,2,23,4,0,1,"November 7, 2014",400578363,0,Hornets,PG
+9,0-1,5,0,0,0-4,0-0,15,B.  Roberts,0,2,0,0,0,1,"November 7, 2014",400578363,0,Hornets,PG
,,,,,,,DNP-COACH'S DECISION,B.  Biyombo,,,,,,,"November 7, 2014",400578363,0,Hornets,C
,,,,,,,DNP-COACH'S DECISION,J.  Pargo,,,,,,,"November 7, 2014",400578363,0,Hornets,PG
,,,,,,,DNP-COACH'S DECISION,G.  Henderson,,,,,,,"November 7, 2014",400578363,0,Hornets,SG
+1,2-5,2,1,6,8-20,2-3,37,C.  Anthony,3,4,20,9,0,1,"November 8, 2014",400578376,1,Knicks,PF
+7,3-6,2,0,2,5-12,2-3,25,T.  Hardaway J,0,5,15,2,0,1,"November 8, 2014",400578376,1,Knicks,SF
-1,0-0,2,3,4,3-4,1-1,25,S.  Dalembert,2,2,7,6,0,1,"November 8, 2014",400578376,1,Knicks,C
-4,1-2,4,0,1,4-8,0-0,29,S.  Larkin,0,2,9,1,0,1,"November 8, 2014",400578376,1,Knicks,PG
-3,2-4,7,0,3,8-12,1-2,35,I.  Shumpert,1,6,19,4,1,4,"November 8, 2014",400578376,1,Knicks,SG
-3,0-0,1,1,1,1-4,0-0,11,J.  Smith,2,4,2,3,0,3,"November 8, 2014",400578376,0,Knicks,PF
-8,0-2,1,0,2,0-4,0-0,11,C.  Early,0,1,0,2,0,1,"November 8, 2014",400578376,0,Knicks,SF
-10,0-0,0,0,2,1-1,0-0,14,Q.  Acy,1,2,2,3,0,1,"November 8, 2014",400578376,0,Knicks,SF
-5,0-0,2,1,5,6-11,2-2,21,A.  Stoudemire,4,1,14,9,0,0,"November 8, 2014",400578376,0,Knicks,C
-9,0-2,5,0,5,4-8,0-0,33,J.  Smith,0,2,8,5,1,2,"November 8, 2014",400578376,0,Knicks,SG
,,,,,,,DNP-COACH'S DECISION,T.  Wear,,,,,,,"November 8, 2014",400578376,0,Knicks,SF
,,,,,,,DNP-COACH'S DECISION,C.  Aldrich,,,,,,,"November 8, 2014",400578376,0,Knicks,C
,,,,,,,DNP-SPRAINED RIGHT ANKLE,P.  Prigioni,,,,,,,"November 8, 2014",400578376,0,Knicks,PG
-14,0-0,3,0,5,3-13,0-0,30,A.  Horford,1,1,6,6,0,0,"November 8, 2014",400578376,1,Hawks,PF
+9,0-2,3,1,11,3-11,5-8,36,P.  Millsap,2,3,11,13,0,3,"November 8, 2014",400578376,1,Hawks,PF
-2,2-5,2,0,5,4-8,2-2,30,D.  Carroll,2,4,12,7,2,0,"November 8, 2014",400578376,1,Hawks,SF
+1,0-0,5,0,1,6-13,7-10,35,J.  Teague,1,2,19,2,1,0,"November 8, 2014",400578376,1,Hawks,PG
+8,6-9,1,3,4,7-12,7-7,38,K.  Korver,0,1,27,4,1,1,"November 8, 2014",400578376,1,Hawks,SG
-2,1-2,0,0,0,3-7,0-0,12,M.  Scott,1,1,7,1,0,0,"November 8, 2014",400578376,0,Hawks,PF
+21,0-2,0,1,1,0-3,2-3,18,P.  Antic,1,2,2,2,0,2,"November 8, 2014",400578376,0,Hawks,PF
+5,0-2,2,0,1,3-9,2-2,16,T.  Sefolosha,4,2,8,5,1,1,"November 8, 2014",400578376,0,Hawks,SF
+4,0-0,2,0,1,4-5,3-4,20,D.  Schroder,0,1,11,1,5,1,"November 8, 2014",400578376,0,Hawks,PG
+5,0-0,0,0,0,0-0,0-0,5,S.  Mack,0,0,0,0,0,0,"November 8, 2014",400578376,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 8, 2014",400578376,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"November 8, 2014",400578376,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,K.  Bazemore,,,,,,,"November 8, 2014",400578376,0,Hawks,SG
-2,0-0,1,2,5,5-9,2-2,32,A.  Horford,1,2,12,6,1,1,"November 10, 2014",400578392,1,Hawks,PF
+7,3-4,2,0,3,6-14,4-4,34,P.  Millsap,1,3,19,4,3,4,"November 10, 2014",400578392,1,Hawks,PF
+7,1-3,2,0,6,2-7,4-4,36,D.  Carroll,4,1,9,10,1,2,"November 10, 2014",400578392,1,Hawks,SF
-2,0-3,6,1,0,0-4,3-4,25,J.  Teague,0,1,3,0,0,3,"November 10, 2014",400578392,1,Hawks,PG
+5,3-9,2,0,7,4-13,6-6,33,K.  Korver,1,2,17,8,0,0,"November 10, 2014",400578392,1,Hawks,SG
-1,2-3,0,0,2,2-7,2-2,14,M.  Scott,0,2,8,2,0,1,"November 10, 2014",400578392,0,Hawks,PF
+10,1-3,0,0,2,2-4,0-0,17,P.  Antic,0,2,5,2,0,0,"November 10, 2014",400578392,0,Hawks,PF
-6,0-1,3,0,1,2-5,0-0,21,T.  Sefolosha,1,3,4,2,1,0,"November 10, 2014",400578392,0,Hawks,SF
+12,0-1,4,0,3,4-8,6-6,28,D.  Schroder,1,0,14,4,1,4,"November 10, 2014",400578392,0,Hawks,PG
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 10, 2014",400578392,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,M.  Muscala,,,,,,,"November 10, 2014",400578392,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,K.  Bazemore,,,,,,,"November 10, 2014",400578392,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,S.  Mack,,,,,,,"November 10, 2014",400578392,0,Hawks,G
-9,0-5,7,0,8,11-25,3-5,42,C.  Anthony,1,3,25,9,0,3,"November 10, 2014",400578392,1,Knicks,PF
+1,2-4,1,1,0,6-11,1-1,22,T.  Hardaway J,1,1,15,1,0,1,"November 10, 2014",400578392,1,Knicks,SF
+3,0-0,0,0,5,0-0,0-0,16,S.  Dalembert,2,1,0,7,0,3,"November 10, 2014",400578392,1,Knicks,C
-7,0-1,2,0,0,1-5,0-0,25,S.  Larkin,0,3,2,0,3,0,"November 10, 2014",400578392,1,Knicks,PG
-2,2-4,5,0,2,8-12,0-0,30,I.  Shumpert,1,5,18,3,0,4,"November 10, 2014",400578392,1,Knicks,SG
-6,0-0,1,0,2,3-7,0-0,21,J.  Smith,2,3,6,4,0,0,"November 10, 2014",400578392,0,Knicks,PF
-7,0-2,1,1,1,0-4,0-0,8,C.  Early,0,1,0,1,0,0,"November 10, 2014",400578392,0,Knicks,SF
-2,0-0,1,0,7,2-5,0-2,26,A.  Stoudemire,3,6,4,10,0,0,"November 10, 2014",400578392,0,Knicks,C
+0,0-2,3,0,1,1-3,1-2,22,P.  Prigioni,1,1,3,2,1,2,"November 10, 2014",400578392,0,Knicks,PG
-1,2-8,2,0,3,4-11,2-2,27,J.  Smith,0,2,12,3,0,2,"November 10, 2014",400578392,0,Knicks,SG
,,,,,,,DNP-COACH'S DECISION,Q.  Acy,,,,,,,"November 10, 2014",400578392,0,Knicks,SF
,,,,,,,DNP-COACH'S DECISION,T.  Wear,,,,,,,"November 10, 2014",400578392,0,Knicks,SF
,,,,,,,DNP-COACH'S DECISION,C.  Aldrich,,,,,,,"November 10, 2014",400578392,0,Knicks,C
-10,0-0,3,2,3,9-11,2-4,36,D.  Favors,3,3,20,6,2,3,"November 12, 2014",400578402,1,Jazz,PF
+9,1-2,1,0,7,5-16,0-3,32,G.  Hayward,0,3,11,7,2,1,"November 12, 2014",400578402,1,Jazz,SF
+5,2-4,2,1,3,7-11,0-0,29,E.  Kanter,2,1,16,5,1,0,"November 12, 2014",400578402,1,Jazz,C
-5,1-5,11,0,3,5-15,0-0,35,T.  Burke,0,3,11,3,3,2,"November 12, 2014",400578402,1,Jazz,PG
-10,1-5,3,0,2,9-15,3-3,37,A.  Burks,0,2,22,2,1,3,"November 12, 2014",400578402,1,Jazz,SG
-8,0-1,2,1,1,5-7,0-1,19,T.  Booker,2,1,10,3,1,1,"November 12, 2014",400578402,0,Jazz,PF
+3,0-2,4,0,0,0-2,0-0,17,J.  Ingles,0,0,0,0,1,0,"November 12, 2014",400578402,0,Jazz,SF
+0,0-0,0,0,0,0-0,0-0,0,S.  Novak,0,0,0,0,0,0,"November 12, 2014",400578402,0,Jazz,SF
+7,0-1,0,3,2,1-2,1-1,12,R.  Gobert,1,0,3,3,1,1,"November 12, 2014",400578402,0,Jazz,C
+2,0-2,2,1,1,1-5,0-0,19,D.  Exum,0,4,2,1,0,0,"November 12, 2014",400578402,0,Jazz,PG
-8,0-1,0,0,0,1-2,0-0,4,I.  Clark,0,0,2,0,0,0,"November 12, 2014",400578402,0,Jazz,SG
,,,,,,,DNP-COACH'S DECISION,J.  Evans,,,,,,,"November 12, 2014",400578402,0,Jazz,F
,,,,,,,DNP-COACH'S DECISION,T.  Murry,,,,,,,"November 12, 2014",400578402,0,Jazz,SF
+7,4-8,3,2,11,13-23,0-0,40,P.  Millsap,6,2,30,17,2,2,"November 12, 2014",400578402,1,Hawks,PF
-14,0-0,1,1,1,4-10,0-0,29,A.  Horford,3,1,8,4,0,2,"November 12, 2014",400578402,1,Hawks,PF
+4,0-1,1,0,4,5-8,0-1,35,T.  Sefolosha,1,1,10,5,1,1,"November 12, 2014",400578402,1,Hawks,SF
+10,0-1,8,0,2,7-12,6-8,34,J.  Teague,0,2,20,2,3,4,"November 12, 2014",400578402,1,Hawks,PG
+16,4-7,6,0,9,5-10,3-3,38,K.  Korver,1,1,17,10,0,2,"November 12, 2014",400578402,1,Hawks,SG
-4,0-0,0,1,1,1-3,2-2,8,M.  Muscala,1,2,4,2,0,0,"November 12, 2014",400578402,0,Hawks,PF
+17,1-3,0,0,4,2-5,1-2,19,P.  Antic,1,0,6,5,0,2,"November 12, 2014",400578402,0,Hawks,PF
-10,0-0,3,0,0,2-4,1-2,18,D.  Schroder,0,0,5,0,0,3,"November 12, 2014",400578402,0,Hawks,PG
-4,0-0,0,0,0,0-0,0-0,9,K.  Bazemore,0,3,0,0,2,1,"November 12, 2014",400578402,0,Hawks,SG
-7,0-0,1,0,1,0-1,0-0,10,S.  Mack,0,0,0,1,0,1,"November 12, 2014",400578402,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,A.  Payne,,,,,,,"November 12, 2014",400578402,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 12, 2014",400578402,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 12, 2014",400578402,0,Hawks,SG
-22,0-3,2,1,8,7-19,6-6,38,C.  Bosh,0,1,20,8,2,4,"November 14, 2014",400578416,1,Heat,PF
-4,3-5,1,0,3,5-12,6-7,35,L.  Deng,1,0,19,4,1,1,"November 14, 2014",400578416,1,Heat,SF
+3,5-6,1,1,4,8-11,0-0,33,S.  Williams,2,5,21,6,1,1,"November 14, 2014",400578416,1,Heat,SF
-11,0-0,0,0,0,0-1,1-2,6,J.  Ennis III,1,1,1,1,1,0,"November 14, 2014",400578416,1,Heat,SF
-5,0-0,8,1,2,3-7,0-0,28,N.  Cole,0,4,6,2,4,2,"November 14, 2014",400578416,1,Heat,PG
+2,0-0,1,0,1,0-0,0-0,7,C.  Andersen,0,1,0,1,0,0,"November 14, 2014",400578416,0,Heat,PF
-5,0-0,1,0,5,2-5,2-2,19,U.  Haslem,1,2,6,6,1,0,"November 14, 2014",400578416,0,Heat,PF
-8,0-1,1,0,2,2-4,0-0,21,S.  Napier,0,2,4,2,0,3,"November 14, 2014",400578416,0,Heat,PG
+10,1-3,11,0,1,7-11,8-8,40,M.  Chalmers,0,4,23,1,0,3,"November 14, 2014",400578416,0,Heat,PG
-15,1-3,1,0,1,1-4,0-0,13,S.  Brown,0,0,3,1,0,0,"November 14, 2014",400578416,0,Heat,PG
,,,,,,,DNP-COACH'S DECISION,J.  McRoberts,,,,,,,"November 14, 2014",400578416,0,Heat,PF
,,,,,,,DNP-COACH'S DECISION,D.  Granger,,,,,,,"November 14, 2014",400578416,0,Heat,SF
,,,,,,,DNP-COACH'S DECISION,A.  Dawkins,,,,,,,"November 14, 2014",400578416,0,Heat,SG
+2,2-5,2,1,8,7-15,3-6,34,P.  Millsap,1,1,19,9,2,2,"November 14, 2014",400578416,1,Hawks,PF
+14,1-1,4,1,6,8-10,2-2,28,A.  Horford,0,3,19,6,1,1,"November 14, 2014",400578416,1,Hawks,PF
+2,1-2,1,3,5,4-7,3-4,33,T.  Sefolosha,1,3,12,6,1,3,"November 14, 2014",400578416,1,Hawks,SF
+1,1-6,9,0,1,5-11,5-5,32,J.  Teague,0,2,16,1,1,3,"November 14, 2014",400578416,1,Hawks,PG
+17,4-5,7,0,6,4-7,0-0,37,K.  Korver,0,4,12,6,2,3,"November 14, 2014",400578416,1,Hawks,SG
+12,0-3,1,0,2,4-8,3-3,17,M.  Scott,0,2,11,2,0,0,"November 14, 2014",400578416,0,Hawks,PF
+2,0-0,0,0,0,0-0,0-0,4,M.  Muscala,0,0,0,0,0,0,"November 14, 2014",400578416,0,Hawks,PF
-8,0-1,1,0,2,1-2,1-1,13,P.  Antic,1,4,3,3,0,0,"November 14, 2014",400578416,0,Hawks,PF
+4,0-3,6,0,2,4-10,2-2,25,D.  Schroder,0,0,10,2,2,0,"November 14, 2014",400578416,0,Hawks,PG
+9,2-2,2,0,1,5-5,0-0,17,S.  Mack,0,1,12,1,1,1,"November 14, 2014",400578416,0,Hawks,G
,,,,,,,DNP-COACH'S DECISION,E.  Brand,,,,,,,"November 14, 2014",400578416,0,Hawks,PF
,,,,,,,DNP-COACH'S DECISION,J.  Jenkins,,,,,,,"November 14, 2014",400578416,0,Hawks,SG
,,,,,,,DNP-COACH'S DECISION,K.  Bazemore,,,,,,,"November 14, 2014",400578416,0,Hawks,SG
-9,0-2,4,1,5,7-13,2-2,28,P.  Millsap,2,2,16,7,1,1,"November 15, 2014",400578425,1,Hawks,PF
-21,0-1,2,0,1,6-10,0-0,19,A.  Horford,3,1,12,4,0,0,"November 15, 2014",400578425,1,Hawks,PF
-3,0-3,2,1,4,4-10,2-2,21,T.  Sefolosha,1,0,10,5,2,1,"November 15, 2014",400578425,1,Hawks,SF
-12,1-2,3,0,2,2-8,0-0,26,J.  Teague,0,3,5,2,1,4,"November 15, 2014",400578425,1,Hawks,PG
-28,0-0,1,0,0,0-1,0-0,14,K.  Korver,0,0,0,0,0,0,"November 15, 2014",400578425,1,Hawks,SG
-34,0-3,0,0,0,2-8,1-1,13,M.  Scott,0,2,5,0,0,1,"November 15, 2014",400578425,0,Hawks,PF
+5,1-1,0,4,1,5-8,2-3,22,M.  Muscala,3,1,13,4,0,1,"November 15, 2014",400578425,0,Hawks,PF
-9,0-0,0,1,0,0-0,0-0,5,P.  Antic,1,0,0,1,0,0,"November 15, 2014",400578425,0,Hawks,PF
+2,0-0,2,1,2,2-3,1-2,9,E.  Brand,0,0,5,2,1,1,"November 15, 2014",400578425,0,Hawks,PF
